,id,alias,name,is_closed,review_cou,rating,price,categories,latitude,longitude,address,city,zipcode,state,country,index_right,NTACode,NTAName,0-25k,25-50k,50-75k,75-100k,100-125k,125-150k,> 150k,MeanLifeExp
119,2Wgc35DK_4oom5-Grsx0pw,vacca-grill-and-lounge-new-york,Vacca Grill & Lounge,0,95,2.0,$$,"lounges,newamerican",40.861233,-73.920048,416 W 203rd St,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
120,skqn2xVznMIN2X_wI5um0A,boca-chica-new-york-3,Boca Chica,0,4,3.5,MISSING,seafood,40.86700693,-73.92084371,584 W 207th St,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
121,_6nI_J5Kzj12oHMfjR3A4A,u-like-chinese-take-out-new-york,U Like Chinese Take Out,0,71,3.0,$,chinese,40.8674342,-73.9215025,4926 Broadway,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
122,bgVljzHuWHgPvEMZL52D6g,fresh-tortillas-new-york-2,Fresh Tortilla's,0,45,3.0,$,mexican,40.86722,-73.92073,595 W 207th St,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
123,_1C9EgW9P2gqITsFvPQH4Q,ten-tan-chinese-restaurant-new-york,Ten-Tan Chinese Restaurant,0,13,2.0,MISSING,chinese,40.86415,-73.91939,3864 10th Ave,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
124,MwvVgfNDrqhAAtfkOOHCVg,pizza-haven-new-york,Pizza Haven,0,88,2.0,$,pizza,40.8676342,-73.9209182,4942 Broadway,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
125,L_aHyUKlmOyA1LVJ54Z18Q,207-deli-and-grill-manhattan-2,207 Deli & Grill,0,1,4.0,MISSING,delis,40.867470000000004,-73.92138,4930 A Broadway,Manhattan,10023,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
126,hZE45ArSu-Lq_YxDCxseMg,new-kennedy-new-york,New Kennedy,0,9,2.0,MISSING,"chicken_wings,burgers,sandwiches",40.86765002,-73.92177366,4927 Broadway,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
127,OD7IkX-BGuCGjMUd02hBqQ,luxor-ny-new-york,Luxor NY,0,1,1.0,MISSING,"salad,chicken_wings,pizza",40.861655400000004,-73.9206428,3775 10th Ave,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
128,ThkwfR5Cgwcgm2se-MuHYg,mcdonalds-new-york-141,McDonald's,0,13,1.0,$,"hotdogs,burgers,coffee",40.867396,-73.921301,608 W 207th St,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
129,FFXW3H3zx9a2KUrEP01QUw,luxor-new-york-new-york,Luxor New York,0,1,1.0,MISSING,spanish,40.86148,-73.92069000000001,3775 10th Ave,New York,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
130,FTM0kepVi7X7dAh9ceK63g,puma-pizzeria-manhattan,Puma Pizzeria,0,1,1.0,MISSING,pizza,40.86416245,-73.91873932,3867 10th Ave,Manhattan,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
131,RHB5-2m3x0WpC2u9sjk4yQ,tropical-rotisserie-chicken-manhattan,Tropical Rotisserie Chicken,0,3,1.5,MISSING,spanish,40.86751521,-73.92156579,4930 Broadway,Manhattan,10034,NY,US,11,MN01,Marble Hill-Inwood,0.32,0.21,0.15,0.14,0.07,0.04,0.07,84.02857142857142
38,ykXZyQBXxoOMoZfaZMnHmg,tryon-public-house-new-york,Tryon Public House,0,369,4.0,$$,"tradamerican,gastropubs,bars",40.86498214,-73.92784312,4740 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
40,0gg9v2DnXapTA6YJm3JMkQ,cañave-new-york-6,Cañave,0,78,4.0,$$,"bars,mexican,breakfast_brunch",40.86445,-73.9289,4716 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
42,k2xtXGmyMU1q49UTlws8tg,pop-and-pour-cafe-new-york-2,Pop and Pour Cafe,0,104,4.5,$$,"wine_bars,cafes,cocktailbars",40.86477,-73.92718,200 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
43,ZLkX44TyrF92pjRqBvpuig,tannat-new-york,Tannat,0,44,4.5,$$,"wine_bars,tapasmallplates",40.86494366,-73.92827027,4736 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
50,G5TrLAJ-7D_TawVC29QnPg,cloisters-deli-and-grill-new-york,Cloisters Deli and Grill,0,17,4.5,$,"tradamerican,dominican",40.86654693,-73.93025212,7 Henshaw St,New York,10034,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
53,CDj8xr1rORC60CF3GP1XNA,burgos-restaurant-new-york,Burgos Restaurant,0,15,4.0,$,latin,40.86503007,-73.92729728,206 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
55,Qq_YecqcQ8dhC1P-SWXPOQ,809-sangria-bar-and-grill-new-york,809 Sangria Bar & Grill,0,218,4.0,$$,"spanish,bars,caribbean",40.861959999999996,-73.9252,112 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
56,AH2tDS58NyVBCwd3o8QKRw,republica-new-york,Republica,0,160,2.5,$$,"lounges,dominican",40.86375,-73.92635,160 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
57,GSTNeRXsT8CWImXzrBnP-g,pizza-palace-new-york,Pizza Palace,0,115,4.5,$,pizza,40.86298187,-73.92563939,121 Dyckman St,New York,10034,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
58,NL5hTOe-KoVlALcWLrwb1A,ceci-restaurant-new-york,Ceci Restaurant,0,8,4.5,$,latin,40.863565,-73.926572,78 Sherman Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
62,2lxsbaVX8REi0sbFu4TzpQ,chinito-latino-new-york-2,Chinito Latino,0,39,3.5,MISSING,"chinese,asianfusion",40.86217,-73.92551,122 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
68,bl4yPiWAre56vxbiRpdAkQ,taqueria-los-jarritos-new-york,Taqueria Los Jarritos,0,31,4.0,$,mexican,40.86061,-73.92697,121 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
71,AGFJ4T6Woa4SWKuQqITMpg,el-conuco-restaurant-new-york,El Conuco Restaurant,0,4,4.0,MISSING,latin,40.86316274,-73.92658797,65 Sherman Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
72,mNRSbxAl5Yu2ZcjSJ1nd6w,cevicos-restaurant-new-york,Cevicos Restaurant,0,2,5.0,MISSING,restaurants,40.860690000000005,-73.92675,125 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
74,ePwokkNV9AevDQ92L2l5rw,serie-54-new-york,Serie 54,0,1,5.0,MISSING,"grocery,delis",40.863170000000004,-73.92952,4672 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
75,Hk0npAE__x6bqrXu9wRc3A,kennedy-fried-chicken-new-york-5,Kennedy Fried Chicken,0,19,3.5,$,chicken_wings,40.86162,-73.92515,158 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
76,twx9t1a4tf4wSAbVl27zjw,china-sea-manhattan,China Sea,0,14,2.5,$,chinese,40.86477,-73.92718,200 Dyckman St,Manhattan,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
80,8SA_ZTKNo6TdD65u8ppRGQ,panda-house-new-york-2,Panda House,0,23,3.0,$,chinese,40.86055,-73.92815,82 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
81,xLQnT57oHtt6QLvadT52Cg,koko-seafood-salad-and-grill-new-york,Koko Seafood Salad & Grill,0,2,3.5,MISSING,"seafood,juicebars",40.860640000000004,-73.92782,92 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
82,qiiRhWjklqzxS4ApGKLP-Q,acapulco-deli-and-grocery-new-york,Acapulco Deli & Grocery,0,5,3.5,MISSING,"mexican,grocery,importedfood",40.8649972,-73.9271007,206 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
83,FI-zvRxm8SR56RM8QL-xhg,pizza-nova-new-york-2,Pizza Nova,0,29,3.5,$,pizza,40.862838,-73.925933,150 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
85,V0bHyQ2mPQiA4OUjEWspyg,mcdonalds-new-york-433,McDonald's,0,32,2.0,$,"burgers,hotdogs,coffee",40.86508,-73.92720200000001,208 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
87,#NAME?,parada-maimón-new-york,Parada Maimón,0,6,3.5,$$,latin,40.8625298,-73.9283981,25 Sherman Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
89,pDfX95e_UE207riyh7J0YA,harmoni-bar-and-grill-new-york,Harmoni Bar & Grill,0,9,2.0,$,"bars,bbq",40.86097,-73.92568,151 Nagle Ave,NY,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
90,89x1ctprXjURgn9tutHzXQ,piezano-pizza-new-york-2,Piezano Pizza,0,19,2.5,$,pizza,40.86067,-73.92772,94 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
91,MKxNSfy6K__Tp5nrJP9c5Q,subway-restaurants-new-york-32,Subway Restaurants,0,6,2.0,$,sandwiches,40.864309999999996,-73.92671,180-182 Dyckman St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
92,AuWxMJlUmSmxcEO75ae_IQ,tacos-and-burritos-el-primito-new-york,Tacos & Burritos El Primito,0,3,3.0,MISSING,mexican,40.8612482,-73.9258477,117 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
93,Ir8aVZqrz2GbsfhEpMiDxw,rincon-cibaeno-restaurant-new-york,Rincon Cibaeno Restaurant,0,2,3.0,$,caribbean,40.860690000000005,-73.92675,125 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
94,BGRH2FxBNoORyqtQtHsFAw,nagle-deli-smoke-shop-and-convenience-store-new-york,"Nagle Deli, Smoke Shop, & Convenience Store",0,1,1.0,MISSING,"tobaccoshops,delis,convenience",40.86116,-73.9264199,126 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
95,Yc-TQJVyh1-hycktarZUyQ,aires-restaurant-new-york,Aires Restaurant,0,3,3.5,MISSING,restaurants,40.86097,-73.92568,151 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
96,bgV2hCzvhpxqNwMiXgubxQ,pizza-shop-new-york-2,Pizza Shop,0,4,2.5,$$,pizza,40.86067,-73.92772,94 Nagle Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
132,n9NAUB6ivkk45bUz3nm2AA,grito-mexican-grill-new-york,Grito Mexican Grill,0,173,4.0,$$,mexican,40.85355,-73.93087,1555 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
133,S85UgKrCsTFdXaly3jNJWw,zoe-restaurant-and-lounge-new-york,Zoe Restaurant & Lounge,0,20,4.0,$$,"italian,bars,caribbean",40.853693,-73.930849,1559 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
134,1HPqMfG46M_TUBwR28cUFw,dominican-valle-new-york,Dominican Valle,0,2,5.0,MISSING,latin,40.855270000000004,-73.92983000000001,1601 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
135,PCVXdAfqe50hINaKLvCbgQ,oche-a-tu-gusto-new-york,Oche A Tu Gusto,0,9,4.5,$,hotdogs,40.85411823,-73.93045363,1573 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
136,ehNeUb95vEGMNvk3tZVpPQ,empire-chinese-restaurant-new-york-4,Empire Chinese Restaurant,0,8,4.0,$$,chinese,40.85603,-73.92905,1635 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
137,0IFd_nGY2l_Miai4n7ifTA,tacos-el-paisa-new-york,Tacos El Paisa,0,82,4.0,$,mexican,40.8533143,-73.9306442,1548 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
138,5jjqmq78LLFk6pujqII0Yw,pica-pollo-809-new-york,Pica Pollo 809,0,5,3.0,MISSING,"chickenshop,latin",40.85599608,-73.92877828,1636 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
139,MZa1S-I4jJwl48jKg1rj4g,mary-natural-juice-and-cafeteria-shop-manhattan,Mary Natural Juice & Cafeteria Shop,0,4,5.0,MISSING,"sandwiches,juicebars",40.8545876,-73.93006899999999,1585 St Nicholas Ave,Manhattan,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
140,jQdqdqa2phpHiQXQE8X38g,191-pescaderia-new-york,191 Pescaderia,0,6,3.0,MISSING,seafood,40.85523404,-73.92947361,1609 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
141,Vcpz9FwSR8ZPr8d4RDAamg,qkachapa-manhattan,Q'Kachapa,0,23,3.0,$,latin,40.85337,-73.93053990000001,1552 St Nicholas Ave,Manhattan,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
142,VsDElCx0mQoNXhcbrreB1w,popeyes-louisiana-kitchen-new-york-11,Popeyes Louisiana Kitchen,0,7,3.0,$,"hotdogs,chicken_wings",40.855869,-73.92946500000001,601 W 191st St,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
143,Lbo0zh_25-Qi6h4Dlaf2qg,west-190-pizza-new-york,West 190 Pizza,0,14,4.0,$,pizza,40.85509384,-73.92966313,1611 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
144,VuAwqaGFogbvK1pxcLzoEw,viva-mexico-mexican-cuisine-new-york,Viva Mexico Mexican Cuisine,0,19,3.5,MISSING,mexican,40.85427,-73.93035,1577 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
145,3AGaQvXeMS0-CpJcfOqAPw,el-nuevo-caridad-new-york-3,El Nuevo Caridad,0,50,2.5,$$,"latin,breweries,sandwiches",40.8553799,-73.92907,1618 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
146,De6_GRCPNoByHknHtDdg4g,kennedys-chicken-and-grill-new-york-2,Kennedy's Chicken & Grill,0,6,3.5,$,"chicken_wings,chickenshop,hotdogs",40.85326425,-73.93060451,1550 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
147,HOWnkysd1Uc0gbuoASWzNw,el-jobito-new-york,El Jobito,0,3,3.5,MISSING,dominican,40.8543157,-73.93037729999999,1579 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
148,i_LMoO-cbat3PHmLFF3zjA,bunny-deli-new-york,Bunny Deli,0,54,3.0,$,"delis,sandwiches",40.8524738,-73.93122059999999,1522 Saint Nicholas Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
149,Aprs5McFDpJCKTxWEJMlag,mediterraneo-pizza-new-york-2,Mediterraneo Pizza,0,17,3.5,$,pizza,40.85472,-73.93002,1593 St Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
150,fMKYLSIxKeUnNqEQk5xuDA,hang-lung-chinese-restaurant-new-york,Hang Lung Chinese Restaurant,0,6,2.0,MISSING,chinese,40.855259999999994,-73.92916,1614 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
151,ppXprgoStO_jUSRk_tIG2w,mr-mangus-kitchen-new-york,Mr Mangu's kitchen,0,12,1.5,$,dominican,40.85185,-73.93146,1506 St Nicholas Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
152,dLc8BkDIyws4JZ7vGVZgJw,best-gourmet-deli-and-grill-new-york,Best Gourmet Deli and Grill,0,1,5.0,$,"delis,halal,sandwiches",40.854259899999995,-73.92849,494 Audubon Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
153,nMTxJTYJ_1xPedH_nXEm1w,sunrise-deli-new-york-2,Sunrise Deli,0,1,5.0,$,delis,40.85472,-73.93002,1593 St Nicholas,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
154,kjndYUa-cc4tdYV5Gw_SBQ,caribe-restaurant-manhattan,Caribe Restaurant,0,5,2.0,$,"caribbean,seafood",40.85372543,-73.93004608,1562 St Nicholas Ave,Manhattan,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
155,RxwuO9hOLN6lWk38OlynPQ,la-potencia-new-york,La Potencia,0,3,3.5,$,latin,40.85359119,-73.93067926,1559 Saint Nicholas Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
156,WA6HwJ3UlGWWCeJdOTlLWw,the-pandering-pig-new-york,The Pandering Pig,0,111,4.0,$$,"newamerican,french,wine_bars",40.855144,-73.937599,209 Pinehurst Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
157,_Hig4rf_SEAhq13eBdJ4CQ,kismat-indian-restaurant-new-york-2,Kismat Indian Restaurant,0,340,3.5,$$,indpak,40.8552891,-73.93701841,603 Fort Washington Ave,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
158,7lv8jYYurEBFRglhPYALkw,tampopo-ramen-new-york,Tampopo Ramen,0,362,4.0,$$,ramen,40.850719,-73.936309,1 Bennett Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
159,LlSSa98PQUM8gsnam9lPPQ,la-cabana-salvadoreña-new-york-2,La Cabana Salvadoreña,0,134,4.0,$,salvadoran,40.854478,-73.933486,4384 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
160,cyLw0vW5MrsF35-A6Dy03w,saggio-new-york-2,Saggio,0,592,4.0,$$,italian,40.85140993,-73.93956046,829 W 181st St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
161,d0lpfDXUHD7kv4fBcwei7A,halo-bistro-café-new-york-3,Halo Bistro Café,0,8,4.5,MISSING,cafes,40.85464754,-73.93334705,4394 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
162,wOcmiJaW-1vhPmt-4kJ6Pw,cafe-bark-new-york,Cafe Bark,0,38,4.5,MISSING,"cafes,petstore",40.85135508,-73.93983840000001,833 W 181st St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
163,zZpuUqF0iENnyYd2UYIX6w,locksmith-bar-new-york,Locksmith Bar,0,324,4.0,$$,"newamerican,peruvian,beerbar",40.8573807,-73.93256590000001,4463 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
164,4sNPRRefpFQl-fE_aU5XaA,refried-beans-mexican-grill-new-york-3,Refried Beans Mexican Grill,0,254,3.5,$$,mexican,40.85495996,-73.93709973,591 Fort Washington Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
165,uGMDtii24Pg4-CQ3n0GXPQ,bodega-pizza-new-york,Bodega Pizza,0,134,4.0,$$,"pizza,beerbar,wine_bars",40.85703684,-73.93268383,4455 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
166,VZHyAmdFDreQqL0BT-zdoA,monkey-room-new-york,Monkey Room,0,91,3.5,$$,"latin,lounges",40.85494,-73.9371199,589 Ft Washington Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
167,hpzm2ZMMccvsm3etCxnJEw,le-chéile-new-york-2,Le Chéile,0,347,4.0,$$,"irish,pubs",40.85148038,-73.93996895,839 W 181st St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
168,BUKGCWSW8YM_e_8AP9rhbQ,vickys-diner-new-york,Vicky's Diner,0,98,3.5,$$,"diners,breakfast_brunch",40.85530374,-73.93716135,805 W 187th St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
169,80dIz6llWEew4No641ZQKQ,burger-heights-new-york-2,Burger Heights,0,390,4.0,$,"burgers,hotdogs,hotdog",40.85022,-73.93451,177 Wadsworth Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
170,Dwg-RgHUXsBfAi7G0V8LIg,green-juice-cafe-new-york,Green Juice Cafe,0,191,5.0,$,"sandwiches,coffee,juicebars",40.85188,-73.9346599,4316 Broadway,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
171,eCiAjcDgH68vx334vJsgrw,frescos-pizzeria-new-york,Fresco's Pizzeria,0,169,4.0,$,pizza,40.85511301,-73.93725476,804 W 187th St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
172,_FIsTmbweNwSdtXKvhWjIQ,oasis-deli-and-grill-new-york,Oasis Deli and Grill,0,8,4.0,MISSING,"delis,tradamerican,falafel",40.85525,-73.93762,814 W 187th St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
175,CdqIBnH7CYmBJd13Op855A,the-uptown-garrison-new-york-2,The Uptown Garrison,0,105,4.0,$$,"coffee,pizza,bars",40.85123801,-73.93926765,821 W 181st,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
176,beTK9xis0FPjcjXljwm3pQ,new-leaf-restaurant-new-york-2,New Leaf Restaurant,0,492,3.5,$$$,"bars,newamerican,venues",40.86344238,-73.93242395,1 Margaret Corbin Dr,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
177,5ceyRQJOItktS3cSv3vScA,buddha-beer-bar-new-york,Buddha Beer Bar,0,242,3.5,$$,"beerbar,tradamerican",40.85726863,-73.93221521,4476 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
180,lAsxDyhqz_-rncQYwE9JAg,la-casa-del-mofongo-new-york-2,La Casa Del Mofongo,0,420,3.0,$$,"latin,dominican",40.850456,-73.933403,1447 St Nicholas Ave,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
181,Hdb6QepRYoFm62Ce8wj4Qw,jordans-snack-bar-and-burger-new-york,Jordan's Snack Bar & Burger,0,22,3.5,$$,"burgers,sandwiches,dominican",40.85566,-73.93341,4419 Broadway,New York,10034,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
182,TnYL4gkcnWyoHO76KL4v6w,sushi-yu-2-new-york,Sushi Yu 2,0,237,3.5,$$,"japanese,sushi",40.85138702,-73.939888,827 W 181st St,New York,10033,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
183,b5XMkzCcEJtAfp3a3jXW8w,la-cantina-new-york,La Cantina,0,123,3.0,$$,"newamerican,gastropubs",40.85674245,-73.93254652,4460 Broadway,New York,10040,NY,US,21,MN35,Washington Heights North,0.26,0.23,0.17,0.13,0.07,0.05,0.09,82.5
