,GEOID,price_$,price_$$,price_$$$,price_$$$$,MISSING,Geography,Households,pct_0-25k,pct_25k-50k,pct_50k-75k,pct_75k-100k,pct_100k-125k,pct_125k-150k,pct_> 150k,num_0-25k,num_25k-50k,num_50k-75k,num_75k-100k,num_100k-125k,num_125k-150k,num_> 150k
360,36047047600,0,1,1,0,1,"Census Tract 476, Kings County, New York",939,0.344,0.282,0.113,0.07200000000000001,0.085,0.009000000000000001,0.095,323.01599999999996,264.798,106.107,67.608,79.81500000000001,8.451,89.205
361,36047047700,0,5,0,0,3,"Census Tract 477, Kings County, New York",1718,0.11599999999999999,0.09300000000000001,0.113,0.168,0.10300000000000001,0.12,0.28800000000000003,199.28799999999998,159.77400000000003,194.13400000000001,288.624,176.954,206.16,494.78400000000005
362,36047047800,4,1,0,0,1,"Census Tract 478, Kings County, New York",1105,0.26,0.312,0.10300000000000001,0.11699999999999999,0.063,0.077,0.068,287.3,344.76,113.81500000000001,129.285,69.615,85.085,75.14
363,36047048000,1,3,0,0,0,"Census Tract 480, Kings County, New York",1085,0.371,0.28800000000000003,0.076,0.057,0.073,0.044000000000000004,0.09,402.53499999999997,312.48,82.46,61.845,79.205,47.74,97.64999999999999
364,36047048100,4,1,0,0,2,"Census Tract 481, Kings County, New York",1308,0.21899999999999997,0.122,0.131,0.14800000000000002,0.10800000000000001,0.094,0.179,286.45199999999994,159.576,171.348,193.58400000000003,141.264,122.952,234.13199999999998
365,36047048200,5,3,0,0,3,"Census Tract 482, Kings County, New York",1823,0.27899999999999997,0.312,0.19899999999999998,0.08800000000000001,0.03,0.037000000000000005,0.055,508.61699999999996,568.776,362.777,160.424,54.69,67.45100000000001,100.265
366,36047048400,4,4,2,0,3,"Census Tract 484, Kings County, New York",1639,0.27,0.228,0.212,0.113,0.07200000000000001,0.013000000000000001,0.09300000000000001,442.53000000000003,373.692,347.468,185.207,118.00800000000001,21.307000000000002,152.42700000000002
367,36047048500,3,12,0,1,5,"Census Tract 485, Kings County, New York",933,0.121,0.17,0.11800000000000001,0.10800000000000001,0.138,0.10400000000000001,0.24,112.893,158.61,110.09400000000001,100.76400000000001,128.75400000000002,97.03200000000001,223.92
368,36047048600,6,3,0,0,1,"Census Tract 486, Kings County, New York",912,0.263,0.26,0.168,0.11699999999999999,0.071,0.028999999999999998,0.092,239.85600000000002,237.12,153.216,106.704,64.752,26.447999999999997,83.904
369,36047048800,2,0,0,0,1,"Census Tract 488, Kings County, New York",1386,0.226,0.299,0.147,0.092,0.1,0.026000000000000002,0.11,313.236,414.414,203.742,127.512,138.6,36.036,152.46
370,36047049000,0,0,0,0,1,"Census Tract 490, Kings County, New York",2102,0.254,0.21600000000000003,0.152,0.11199999999999999,0.10300000000000001,0.08900000000000001,0.07400000000000001,533.908,454.03200000000004,319.504,235.42399999999998,216.50600000000003,187.07800000000003,155.54800000000003
371,36047049100,8,3,0,0,10,"Census Tract 491, Kings County, New York",2723,0.36700000000000005,0.26899999999999996,0.135,0.099,0.052000000000000005,0.037000000000000005,0.040999999999999995,999.3410000000001,732.4869999999999,367.605,269.577,141.596,100.75100000000002,111.64299999999999
372,36047049200,3,4,0,0,4,"Census Tract 492, Kings County, New York",1112,0.28600000000000003,0.259,0.18899999999999997,0.083,0.066,0.031,0.086,318.03200000000004,288.008,210.16799999999998,92.296,73.39200000000001,34.472,95.63199999999999
373,36047049300,9,7,0,0,8,"Census Tract 493, Kings County, New York",3317,0.445,0.19699999999999998,0.152,0.084,0.017,0.037000000000000005,0.068,1476.065,653.449,504.18399999999997,278.62800000000004,56.389,122.72900000000001,225.556
374,36047049400,1,3,0,0,0,"Census Tract 494, Kings County, New York",2030,0.315,0.179,0.107,0.126,0.095,0.065,0.113,639.45,363.37,217.21,255.78,192.85,131.95000000000002,229.39000000000001
375,36047049500,10,13,0,0,2,"Census Tract 495, Kings County, New York",1233,0.214,0.156,0.121,0.083,0.129,0.027999999999999997,0.27,263.862,192.348,149.19299999999998,102.339,159.05700000000002,34.523999999999994,332.91
376,36047049600,13,1,0,0,5,"Census Tract 496, Kings County, New York",1434,0.162,0.158,0.191,0.16899999999999998,0.133,0.08199999999999999,0.105,232.30800000000002,226.572,273.894,242.34599999999998,190.722,117.58799999999998,150.57
377,36047049700,9,18,1,0,5,"Census Tract 497, Kings County, New York",1448,0.157,0.142,0.161,0.14,0.084,0.066,0.251,227.336,205.61599999999999,233.12800000000001,202.72000000000003,121.632,95.568,363.448
378,36047049800,3,1,0,0,0,"Census Tract 498, Kings County, New York",1613,0.163,0.204,0.114,0.22399999999999998,0.113,0.062,0.12,262.919,329.05199999999996,183.882,361.31199999999995,182.269,100.006,193.56
379,36047049900,1,0,0,0,1,"Census Tract 499, Kings County, New York",878,0.129,0.11599999999999999,0.239,0.145,0.079,0.04,0.253,113.262,101.848,209.84199999999998,127.30999999999999,69.362,35.12,222.13400000000001
380,36047050000,3,3,0,0,2,"Census Tract 500, Kings County, New York",1461,0.094,0.121,0.168,0.187,0.07,0.10099999999999999,0.257,137.334,176.781,245.448,273.207,102.27000000000001,147.56099999999998,375.47700000000003
381,36047050100,1,5,1,0,8,"Census Tract 501, Kings County, New York",1420,0.162,0.092,0.156,0.10300000000000001,0.163,0.055999999999999994,0.268,230.04000000000002,130.64,221.52,146.26000000000002,231.46,79.52,380.56
382,36047050202,1,6,0,0,2,"Census Tract 502.02, Kings County, New York",1075,0.127,0.11800000000000001,0.14400000000000002,0.138,0.076,0.1,0.297,136.525,126.85000000000001,154.8,148.35000000000002,81.7,107.5,319.275
383,36047050300,8,15,0,0,2,"Census Tract 503, Kings County, New York",1250,0.184,0.134,0.105,0.177,0.113,0.168,0.11900000000000001,230.0,167.5,131.25,221.25,141.25,210.0,148.75
384,36047050400,3,3,0,0,1,"Census Tract 504, Kings County, New York",1954,0.188,0.154,0.109,0.14400000000000002,0.19,0.052000000000000005,0.163,367.352,300.916,212.986,281.37600000000003,371.26,101.608,318.502
385,36047050500,9,4,0,0,6,"Census Tract 505, Kings County, New York",1929,0.408,0.21,0.11,0.10400000000000001,0.068,0.028999999999999998,0.071,787.0319999999999,405.09,212.19,200.616,131.172,55.940999999999995,136.95899999999997
386,36047050600,4,6,0,0,5,"Census Tract 506, Kings County, New York",1974,0.289,0.19399999999999998,0.187,0.124,0.09300000000000001,0.027000000000000003,0.086,570.486,382.95599999999996,369.138,244.776,183.58200000000002,53.29800000000001,169.76399999999998
387,36047050700,5,1,0,0,1,"Census Tract 507, Kings County, New York",545,0.35600000000000004,0.24600000000000002,0.21100000000000002,0.114,0.02,0.031,0.022000000000000002,194.02,134.07000000000002,114.995,62.13,10.9,16.895,11.990000000000002
388,36047050801,4,1,0,0,2,"Census Tract 508.01, Kings County, New York",1320,0.255,0.259,0.165,0.14800000000000002,0.076,0.042,0.055,336.6,341.88,217.8,195.36,100.32,55.440000000000005,72.6
389,36047050803,3,3,0,0,4,"Census Tract 508.03, Kings County, New York",920,0.28600000000000003,0.245,0.214,0.122,0.03,0.055,0.048,263.12,225.4,196.88,112.24,27.599999999999998,50.6,44.160000000000004
390,36047050900,3,0,0,0,0,"Census Tract 509, Kings County, New York",725,0.327,0.32799999999999996,0.098,0.05,0.052000000000000005,0.046,0.099,237.07500000000002,237.79999999999998,71.05,36.25,37.7,33.35,71.775
391,36047051001,2,1,0,0,1,"Census Tract 510.01, Kings County, New York",1476,0.23600000000000002,0.244,0.266,0.07200000000000001,0.035,0.062,0.085,348.336,360.144,392.61600000000004,106.272,51.660000000000004,91.512,125.46000000000001
392,36047051002,5,1,0,0,4,"Census Tract 510.02, Kings County, New York",1793,0.249,0.263,0.267,0.08,0.027999999999999997,0.069,0.044000000000000004,446.457,471.559,478.73100000000005,143.44,50.20399999999999,123.71700000000001,78.89200000000001
393,36047051100,3,1,0,0,0,"Census Tract 511, Kings County, New York",1920,0.423,0.16,0.09,0.07400000000000001,0.038,0.055,0.159,812.16,307.2,172.79999999999998,142.08,72.96,105.6,305.28000000000003
394,36047051200,0,0,0,0,1,"Census Tract 512, Kings County, New York",2325,0.32799999999999996,0.225,0.18,0.094,0.075,0.035,0.064,762.5999999999999,523.125,418.5,218.55,174.375,81.37500000000001,148.8
395,36047051300,6,23,0,0,12,"Census Tract 513, Kings County, New York",2147,0.149,0.188,0.141,0.054000000000000006,0.102,0.051,0.316,319.90299999999996,403.636,302.727,115.93800000000002,218.994,109.497,678.452
396,36047051400,2,3,0,0,4,"Census Tract 514, Kings County, New York",2756,0.203,0.324,0.146,0.11900000000000001,0.064,0.046,0.098,559.4680000000001,892.9440000000001,402.376,327.964,176.38400000000001,126.776,270.088
397,36047051500,0,4,2,0,2,"Census Tract 515, Kings County, New York",1002,0.042,0.09699999999999999,0.109,0.077,0.16,0.076,0.44,42.084,97.19399999999999,109.218,77.154,160.32,76.152,440.88
398,36047051601,2,0,0,0,2,"Census Tract 516.01, Kings County, New York",1930,0.22,0.23600000000000002,0.21100000000000002,0.18,0.125,0.01,0.018000000000000002,424.6,455.48,407.23,347.4,241.25,19.3,34.74
399,36047051602,3,1,1,0,1,"Census Tract 516.02, Kings County, New York",1372,0.27699999999999997,0.17,0.20600000000000002,0.16399999999999998,0.07400000000000001,0.040999999999999995,0.069,380.044,233.24,282.632,225.00799999999998,101.52800000000002,56.251999999999995,94.668
400,36047051700,3,9,1,0,4,"Census Tract 517, Kings County, New York",1348,0.129,0.14300000000000002,0.054000000000000006,0.122,0.15,0.099,0.303,173.892,192.764,72.792,164.456,202.2,133.452,408.444
401,36047051800,3,0,0,0,2,"Census Tract 518, Kings County, New York",1427,0.191,0.233,0.204,0.081,0.054000000000000006,0.027000000000000003,0.212,272.557,332.49100000000004,291.108,115.587,77.058,38.529,302.524
402,36047051900,9,19,2,0,8,"Census Tract 519, Kings County, New York",2608,0.168,0.062,0.062,0.158,0.065,0.087,0.39899999999999997,438.144,161.696,161.696,412.064,169.52,226.896,1040.5919999999999
403,36047052000,14,8,0,0,5,"Census Tract 520, Kings County, New York",1507,0.22699999999999998,0.20600000000000002,0.151,0.107,0.113,0.027999999999999997,0.168,342.08899999999994,310.442,227.557,161.249,170.291,42.196,253.17600000000002
404,36047052300,8,14,2,0,7,"Census Tract 523, Kings County, New York",2354,0.311,0.24600000000000002,0.10800000000000001,0.102,0.085,0.048,0.099,732.094,579.0840000000001,254.23200000000003,240.10799999999998,200.09,112.992,233.04600000000002
405,36047052500,10,3,0,0,6,"Census Tract 525, Kings County, New York",1122,0.41600000000000004,0.23399999999999999,0.096,0.10800000000000001,0.015,0.069,0.062,466.75200000000007,262.548,107.712,121.17600000000002,16.83,77.418,69.564
406,36047052600,4,8,1,0,1,"Census Tract 526, Kings County, New York",1787,0.18,0.184,0.223,0.157,0.106,0.045,0.106,321.65999999999997,328.808,398.50100000000003,280.559,189.422,80.41499999999999,189.422
407,36047052700,7,4,1,0,2,"Census Tract 527, Kings County, New York",2382,0.29,0.195,0.195,0.127,0.062,0.046,0.086,690.78,464.49,464.49,302.514,147.684,109.572,204.85199999999998
408,36047052800,1,0,0,0,1,"Census Tract 528, Kings County, New York",654,0.128,0.19899999999999998,0.128,0.10400000000000001,0.09,0.063,0.287,83.712,130.146,83.712,68.016,58.86,41.202,187.69799999999998
409,36047052900,0,1,0,0,1,"Census Tract 529, Kings County, New York",957,0.349,0.248,0.188,0.067,0.065,0.02,0.064,333.993,237.33599999999998,179.916,64.119,62.205000000000005,19.14,61.248000000000005
410,36047053000,2,5,0,0,0,"Census Tract 530, Kings County, New York",1141,0.3,0.287,0.122,0.087,0.045,0.059000000000000004,0.10099999999999999,342.3,327.467,139.202,99.267,51.345,67.319,115.24099999999999
411,36047053100,2,0,0,0,2,"Census Tract 531, Kings County, New York",1684,0.409,0.2,0.185,0.042,0.032,0.045,0.08800000000000001,688.756,336.8,311.54,70.72800000000001,53.888,75.78,148.192
412,36047053200,0,1,0,0,1,"Census Tract 532, Kings County, New York",996,0.226,0.18899999999999997,0.16899999999999998,0.136,0.085,0.04,0.156,225.096,188.24399999999997,168.32399999999998,135.45600000000002,84.66000000000001,39.84,155.376
413,36047053300,2,2,0,0,0,"Census Tract 533, Kings County, New York",1741,0.489,0.207,0.147,0.075,0.026000000000000002,0.013000000000000001,0.043,851.3489999999999,360.387,255.927,130.575,45.266000000000005,22.633000000000003,74.863
414,36047053400,2,5,1,0,6,"Census Tract 534, Kings County, New York",1316,0.441,0.172,0.09699999999999999,0.09,0.096,0.03,0.07400000000000001,580.356,226.35199999999998,127.65199999999999,118.44,126.336,39.48,97.38400000000001
415,36047053500,2,0,0,0,1,"Census Tract 535, Kings County, New York",1052,0.44299999999999995,0.369,0.099,0.039,0.033,0.017,0.0,466.03599999999994,388.188,104.14800000000001,41.028,34.716,17.884,0.0
416,36047053800,2,3,1,0,7,"Census Tract 538, Kings County, New York",1990,0.435,0.228,0.172,0.07,0.040999999999999995,0.013000000000000001,0.040999999999999995,865.65,453.72,342.28,139.3,81.58999999999999,25.87,81.58999999999999
417,36047054200,2,5,0,0,2,"Census Tract 542, Kings County, New York",1599,0.33899999999999997,0.196,0.12300000000000001,0.12,0.081,0.049,0.092,542.0609999999999,313.404,196.67700000000002,191.88,129.519,78.351,147.108
418,36047054300,0,2,1,0,1,"Census Tract 543, Kings County, New York",150,0.033,0.12,0.027000000000000003,0.22699999999999998,0.06,0.12,0.413,4.95,18.0,4.050000000000001,34.05,9.0,18.0,61.949999999999996
419,36047054700,1,0,0,0,0,"Census Tract 547, Kings County, New York",1551,0.318,0.249,0.1,0.051,0.139,0.037000000000000005,0.106,493.218,386.199,155.10000000000002,79.101,215.58900000000003,57.38700000000001,164.406
420,36047054900,1,16,4,2,2,"Census Tract 549, Kings County, New York",1513,0.16899999999999998,0.15,0.12,0.12300000000000001,0.061,0.068,0.309,255.69699999999997,226.95,181.56,186.09900000000002,92.29299999999999,102.884,467.517
421,36047055000,3,1,0,0,0,"Census Tract 550, Kings County, New York",1395,0.262,0.129,0.259,0.10800000000000001,0.12300000000000001,0.04,0.08,365.49,179.955,361.305,150.66000000000003,171.585,55.800000000000004,111.60000000000001
422,36047055100,5,18,3,0,7,"Census Tract 551, Kings County, New York",2265,0.126,0.204,0.17,0.156,0.079,0.068,0.196,285.39,462.05999999999995,385.05,353.34,178.935,154.02,443.94
423,36047055200,9,6,0,0,1,"Census Tract 552, Kings County, New York",1419,0.26,0.235,0.142,0.147,0.075,0.013000000000000001,0.128,368.94,333.465,201.498,208.593,106.425,18.447000000000003,181.632
424,36047055300,17,38,1,0,12,"Census Tract 553, Kings County, New York",1407,0.159,0.13699999999999998,0.096,0.111,0.098,0.077,0.322,223.713,192.759,135.072,156.177,137.886,108.339,453.05400000000003
425,36047055400,4,5,0,0,3,"Census Tract 554, Kings County, New York",1625,0.287,0.215,0.18,0.08800000000000001,0.09,0.027000000000000003,0.113,466.37499999999994,349.375,292.5,143.00000000000003,146.25,43.87500000000001,183.625
426,36047055500,5,24,1,0,15,"Census Tract 555, Kings County, New York",3114,0.1,0.11800000000000001,0.09300000000000001,0.055999999999999994,0.098,0.10400000000000001,0.431,311.40000000000003,367.452,289.60200000000003,174.384,305.172,323.85600000000005,1342.134
427,36047055700,6,23,2,0,16,"Census Tract 557, Kings County, New York",1049,0.156,0.187,0.08800000000000001,0.138,0.067,0.084,0.28,163.644,196.163,92.31200000000001,144.762,70.283,88.116,293.72
428,36047056100,7,8,0,0,5,"Census Tract 561, Kings County, New York",1591,0.166,0.17600000000000002,0.11,0.141,0.11199999999999999,0.10099999999999999,0.19399999999999998,264.106,280.016,175.01,224.331,178.19199999999998,160.69099999999997,308.65399999999994
429,36047056300,5,12,1,0,5,"Census Tract 563, Kings County, New York",2250,0.285,0.114,0.13,0.11599999999999999,0.084,0.084,0.18600000000000003,641.25,256.5,292.5,261.0,189.0,189.0,418.50000000000006
430,36047056400,3,0,1,0,0,"Census Tract 564, Kings County, New York",973,0.132,0.17600000000000002,0.134,0.10800000000000001,0.125,0.084,0.242,128.436,171.24800000000002,130.382,105.08400000000002,121.625,81.732,235.46599999999998
431,36047056500,5,15,3,1,6,"Census Tract 565, Kings County, New York",1555,0.158,0.132,0.109,0.10400000000000001,0.159,0.078,0.26,245.69,205.26000000000002,169.495,161.72000000000003,247.245,121.29,404.3
432,36047056600,1,1,0,0,0,"Census Tract 566, Kings County, New York",997,0.145,0.17,0.23399999999999999,0.127,0.092,0.10400000000000001,0.127,144.565,169.49,233.29799999999997,126.619,91.724,103.688,126.619
433,36047056800,2,1,0,0,0,"Census Tract 568, Kings County, New York",547,0.08199999999999999,0.192,0.14400000000000002,0.19,0.154,0.06,0.177,44.85399999999999,105.024,78.76800000000001,103.93,84.238,32.82,96.81899999999999
434,36047056900,8,24,0,0,7,"Census Tract 569, Kings County, New York",789,0.163,0.138,0.17,0.08,0.127,0.065,0.257,128.607,108.882,134.13,63.120000000000005,100.203,51.285000000000004,202.773
435,36047057000,7,3,0,0,2,"Census Tract 570, Kings County, New York",1443,0.17300000000000001,0.267,0.168,0.08,0.08800000000000001,0.069,0.154,249.639,385.281,242.424,115.44,126.98400000000001,99.56700000000001,222.222
436,36047057100,9,7,1,0,1,"Census Tract 571, Kings County, New York",2000,0.247,0.151,0.16699999999999998,0.17300000000000001,0.053,0.084,0.127,494.0,302.0,333.99999999999994,346.00000000000006,106.0,168.0,254.0
437,36047057300,1,2,0,0,3,"Census Tract 573, Kings County, New York",1071,0.218,0.102,0.132,0.105,0.125,0.08199999999999999,0.237,233.478,109.24199999999999,141.372,112.455,133.875,87.82199999999999,253.827
438,36047057400,2,0,1,0,0,"Census Tract 574, Kings County, New York",1018,0.19399999999999998,0.10800000000000001,0.129,0.11699999999999999,0.128,0.067,0.258,197.492,109.94400000000002,131.322,119.106,130.304,68.206,262.644
439,36047057500,9,6,0,1,4,"Census Tract 575, Kings County, New York",2112,0.205,0.135,0.174,0.179,0.081,0.08,0.146,432.96,285.12,367.488,378.048,171.072,168.96,308.352
440,36047057600,1,2,0,0,1,"Census Tract 576, Kings County, New York",1043,0.126,0.122,0.243,0.172,0.068,0.063,0.207,131.418,127.246,253.44899999999998,179.396,70.924,65.709,215.90099999999998
441,36047057800,3,4,0,0,5,"Census Tract 578, Kings County, New York",1076,0.22399999999999998,0.273,0.149,0.11699999999999999,0.09699999999999999,0.035,0.105,241.02399999999997,293.74800000000005,160.32399999999998,125.892,104.37199999999999,37.660000000000004,112.97999999999999
442,36047057900,5,3,0,0,1,"Census Tract 579, Kings County, New York",494,0.3,0.19,0.107,0.166,0.045,0.121,0.071,148.2,93.86,52.858,82.004,22.23,59.774,35.074
443,36047058000,4,1,0,0,3,"Census Tract 580, Kings County, New York",1307,0.374,0.162,0.151,0.106,0.095,0.06,0.05,488.818,211.734,197.357,138.542,124.165,78.42,65.35000000000001
444,36047058200,8,3,0,0,5,"Census Tract 582, Kings County, New York",944,0.22899999999999998,0.272,0.149,0.07,0.218,0.042,0.019,216.176,256.76800000000003,140.656,66.08000000000001,205.792,39.648,17.936
445,36047058400,0,0,1,1,0,"Census Tract 584, Kings County, New York",1414,0.306,0.17300000000000001,0.152,0.08900000000000001,0.078,0.087,0.115,432.68399999999997,244.622,214.928,125.84600000000002,110.292,123.01799999999999,162.61
446,36047058600,1,0,0,0,0,"Census Tract 586, Kings County, New York",800,0.184,0.198,0.179,0.179,0.051,0.091,0.11900000000000001,147.2,158.4,143.2,143.2,40.8,72.8,95.2
447,36047058800,1,4,0,0,1,"Census Tract 588, Kings County, New York",1442,0.21100000000000002,0.16,0.17,0.114,0.132,0.066,0.147,304.26200000000006,230.72,245.14000000000001,164.388,190.34400000000002,95.17200000000001,211.974
448,36047058900,2,0,0,0,4,"Census Tract 589, Kings County, New York",794,0.08199999999999999,0.183,0.19899999999999998,0.149,0.17800000000000002,0.079,0.131,65.10799999999999,145.302,158.006,118.306,141.33200000000002,62.726,104.01400000000001
449,36047059000,1,1,1,0,0,"Census Tract 590, Kings County, New York",614,0.23800000000000002,0.285,0.08,0.086,0.122,0.028999999999999998,0.16,146.132,174.98999999999998,49.120000000000005,52.803999999999995,74.908,17.805999999999997,98.24000000000001
450,36047059100,2,2,1,0,2,"Census Tract 591, Kings County, New York",1853,0.16699999999999998,0.102,0.154,0.111,0.14300000000000002,0.131,0.192,309.45099999999996,189.006,285.362,205.683,264.97900000000004,242.74300000000002,355.776
451,36047059200,0,1,0,1,1,"Census Tract 592, Kings County, New York",1721,0.278,0.162,0.131,0.102,0.15,0.078,0.099,478.43800000000005,278.802,225.45100000000002,175.542,258.15,134.238,170.37900000000002
452,36047059300,0,1,0,0,2,"Census Tract 593, Kings County, New York",836,0.20600000000000002,0.172,0.172,0.153,0.10800000000000001,0.075,0.114,172.216,143.792,143.792,127.908,90.28800000000001,62.699999999999996,95.304
453,36047059401,3,3,1,0,1,"Census Tract 594.01, Kings County, New York",3059,0.27699999999999997,0.18100000000000002,0.158,0.094,0.09300000000000001,0.10099999999999999,0.095,847.3429999999998,553.6790000000001,483.322,287.546,284.487,308.959,290.605
454,36047059402,5,2,0,0,5,"Census Tract 594.02, Kings County, New York",2068,0.166,0.185,0.182,0.121,0.092,0.079,0.174,343.288,382.58,376.376,250.22799999999998,190.256,163.372,359.832
455,36047059600,2,4,0,0,0,"Census Tract 596, Kings County, New York",1142,0.251,0.235,0.10400000000000001,0.07200000000000001,0.105,0.145,0.08800000000000001,286.642,268.37,118.76800000000001,82.224,119.91,165.58999999999997,100.49600000000001
456,36047060000,2,5,0,0,0,"Census Tract 600, Kings County, New York",2674,0.19699999999999998,0.23800000000000002,0.16399999999999998,0.14400000000000002,0.073,0.048,0.135,526.7779999999999,636.412,438.53599999999994,385.05600000000004,195.202,128.352,360.99
457,36047060600,7,10,1,0,3,"Census Tract 606, Kings County, New York",1128,0.33,0.16399999999999998,0.209,0.16,0.068,0.018000000000000002,0.051,372.24,184.992,235.75199999999998,180.48,76.70400000000001,20.304000000000002,57.528
458,36047060800,2,15,6,0,6,"Census Tract 608, Kings County, New York",1574,0.239,0.24600000000000002,0.166,0.1,0.126,0.013999999999999999,0.109,376.186,387.20400000000006,261.284,157.4,198.324,22.035999999999998,171.566
459,36047061003,2,0,0,0,2,"Census Tract 610.03, Kings County, New York",524,0.265,0.198,0.242,0.086,0.073,0.031,0.105,138.86,103.75200000000001,126.80799999999999,45.06399999999999,38.251999999999995,16.244,55.019999999999996
460,36047061004,3,2,1,0,1,"Census Tract 610.04, Kings County, New York",3089,0.507,0.193,0.139,0.054000000000000006,0.028999999999999998,0.032,0.046,1566.123,596.177,429.37100000000004,166.806,89.58099999999999,98.848,142.094
461,36047061600,1,2,0,0,0,"Census Tract 616, Kings County, New York",491,0.171,0.147,0.165,0.047,0.086,0.092,0.293,83.96100000000001,72.17699999999999,81.015,23.077,42.226,45.172,143.863
462,36047062000,0,1,0,0,0,"Census Tract 620, Kings County, New York",716,0.075,0.10099999999999999,0.043,0.12,0.204,0.059000000000000004,0.39799999999999996,53.699999999999996,72.31599999999999,30.787999999999997,85.92,146.064,42.244,284.96799999999996
463,36047062200,0,2,1,1,2,"Census Tract 622, Kings County, New York",1224,0.187,0.153,0.271,0.057,0.085,0.061,0.185,228.888,187.272,331.704,69.768,104.04,74.664,226.44
464,36047062800,3,4,0,0,1,"Census Tract 628, Kings County, New York",1832,0.16,0.156,0.215,0.132,0.11699999999999999,0.085,0.135,293.12,285.792,393.88,241.824,214.344,155.72,247.32000000000002
465,36047063200,1,1,0,0,0,"Census Tract 632, Kings County, New York",617,0.18,0.21100000000000002,0.11199999999999999,0.138,0.154,0.105,0.1,111.06,130.187,69.104,85.146,95.018,64.785,61.7
466,36047064000,1,0,0,0,0,"Census Tract 640, Kings County, New York",572,0.075,0.08900000000000001,0.11,0.124,0.166,0.124,0.311,42.9,50.90800000000001,62.92,70.928,94.952,70.928,177.892
467,36047064200,0,1,0,0,2,"Census Tract 642, Kings County, New York",878,0.233,0.226,0.158,0.083,0.077,0.035,0.187,204.574,198.428,138.724,72.87400000000001,67.606,30.730000000000004,164.186
468,36047064400,4,2,1,0,1,"Census Tract 644, Kings County, New York",845,0.128,0.157,0.125,0.16899999999999998,0.128,0.08800000000000001,0.205,108.16,132.665,105.625,142.80499999999998,108.16,74.36000000000001,173.225
469,36047064600,1,0,0,0,1,"Census Tract 646, Kings County, New York",673,0.07400000000000001,0.141,0.196,0.11699999999999999,0.111,0.083,0.276,49.80200000000001,94.89299999999999,131.90800000000002,78.741,74.703,55.859,185.74800000000002
470,36047065000,2,1,0,0,2,"Census Tract 650, Kings County, New York",502,0.233,0.191,0.185,0.125,0.048,0.11800000000000001,0.1,116.96600000000001,95.882,92.87,62.75,24.096,59.236000000000004,50.2
471,36047065200,1,3,1,0,2,"Census Tract 652, Kings County, New York",484,0.147,0.136,0.11199999999999999,0.159,0.147,0.08900000000000001,0.21100000000000002,71.148,65.824,54.20799999999999,76.956,71.148,43.07600000000001,102.12400000000001
472,36047065600,0,1,0,0,0,"Census Tract 656, Kings County, New York",616,0.096,0.161,0.2,0.21899999999999997,0.136,0.065,0.12300000000000001,59.136,99.176,123.2,134.904,83.77600000000001,40.04,75.768
473,36047065800,2,0,0,0,0,"Census Tract 658, Kings County, New York",716,0.07,0.263,0.099,0.17,0.096,0.084,0.218,50.120000000000005,188.30800000000002,70.884,121.72000000000001,68.736,60.144000000000005,156.088
474,36047066200,1,0,0,0,2,"Census Tract 662, Kings County, New York",625,0.146,0.157,0.099,0.195,0.14400000000000002,0.042,0.218,91.25,98.125,61.875,121.875,90.00000000000001,26.25,136.25
475,36047067000,3,1,0,0,3,"Census Tract 670, Kings County, New York",948,0.193,0.11199999999999999,0.171,0.11800000000000001,0.076,0.109,0.222,182.964,106.17599999999999,162.108,111.864,72.048,103.332,210.456
476,36047067200,0,2,0,0,0,"Census Tract 672, Kings County, New York",462,0.149,0.145,0.335,0.039,0.061,0.078,0.193,68.838,66.99,154.77,18.018,28.182,36.036,89.166
477,36047067400,0,3,0,0,3,"Census Tract 674, Kings County, New York",611,0.16399999999999998,0.20800000000000002,0.121,0.134,0.115,0.087,0.172,100.204,127.08800000000001,73.931,81.87400000000001,70.265,53.157,105.09199999999998
478,36047067600,0,0,0,0,1,"Census Tract 676, Kings County, New York",612,0.078,0.141,0.19399999999999998,0.23,0.098,0.055999999999999994,0.203,47.736,86.29199999999999,118.72799999999998,140.76000000000002,59.976,34.272,124.236
479,36047068000,3,1,0,0,1,"Census Tract 680, Kings County, New York",603,0.07,0.182,0.249,0.153,0.161,0.0,0.18600000000000003,42.21,109.746,150.147,92.259,97.083,0.0,112.15800000000002
480,36047068800,1,4,0,0,0,"Census Tract 688, Kings County, New York",581,0.138,0.096,0.18899999999999997,0.12,0.201,0.046,0.20800000000000002,80.17800000000001,55.776,109.80899999999998,69.72,116.781,26.726,120.84800000000001
481,36047069000,1,2,1,0,0,"Census Tract 690, Kings County, New York",630,0.098,0.1,0.133,0.151,0.133,0.1,0.284,61.74,63.0,83.79,95.13,83.79,63.0,178.92
482,36047069601,3,1,0,0,0,"Census Tract 696.01, Kings County, New York",1433,0.19399999999999998,0.158,0.18899999999999997,0.158,0.113,0.055,0.133,278.00199999999995,226.41400000000002,270.837,226.41400000000002,161.929,78.815,190.589
483,36047069602,3,1,1,0,3,"Census Tract 696.02, Kings County, New York",2219,0.096,0.21,0.09300000000000001,0.168,0.133,0.11,0.19,213.024,465.99,206.36700000000002,372.79200000000003,295.127,244.09,421.61
484,36047069800,5,6,2,0,3,"Census Tract 698, Kings County, New York",478,0.11699999999999999,0.19699999999999998,0.19699999999999998,0.126,0.071,0.111,0.182,55.925999999999995,94.166,94.166,60.228,33.937999999999995,53.058,86.996
