"Tract ID","STATE2KX","CNTY2KX","TRACT2KX","e(0)","se(e(0))","Abridged life table flag"
36081122701,36,081,122701,84.9,2.2234,3
36081122702,36,081,122702,76,1.2006,1
36081124100,36,081,124100,82.6,1.444,3
36081124700,36,081,124700,85.3,2.4596,3
36081125700,36,081,125700,77.8,1.4671,3
36081126700,36,081,126700,81.2,1.2104,2
36081127700,36,081,127700,85.7,2.108,3
36081129102,36,081,129102,83.8,1.2908,3
36081129103,36,081,129103,86.7,2.1667,3
36081129104,36,081,129104,80.3,1.2215,3
36081130100,36,081,130100,81.7,1.4195,3
36081133300,36,081,133300,83.7,1.3691,3
36081133900,36,081,133900,82.6,0.9699,2
36081134100,36,081,134100,81.2,1.3117,3
36081134700,36,081,134700,80.7,0.8065,2
36081136700,36,081,136700,83.7,1.5289,3
36081137700,36,081,137700,84.8,2.7038,3
36081138501,36,081,138501,88.6,3.2087,3
36081139900,36,081,139900,83,2.4651,3
36081140300,36,081,140300,86.8,2.3733,3
36081140901,36,081,140901,81.5,2.8426,3
36081140902,36,081,140902,82.9,1.4323,3
36081141700,36,081,141700,86.9,2.0008,3
36081142900,36,081,142900,86,3.2234,3
36081143500,36,081,143500,81,2.59,3
36081144100,36,081,144100,83.2,1.9554,3
36081144700,36,081,144700,83.1,2.3526,3
36081145101,36,081,145101,80.3,2.116,2
36081145102,36,081,145102,85.3,2.5814,3
36081145900,36,081,145900,82.4,1.5396,3
36081146700,36,081,146700,78.7,1.3024,3
36081147100,36,081,147100,83.3,1.7693,3
36081147900,36,081,147900,84.3,2.2792,3
36081148300,36,081,148300,81.7,2.0284,3
36081150701,36,081,150701,84.2,1.8004,3
36081150702,36,081,150702,82.9,1.1847,3
36081152901,36,081,152901,88.3,2.1616,3
36081152902,36,081,152902,84,1.7027,3
36081155102,36,081,155102,83.7,1.5184,3
36081156700,36,081,156700,79.6,1.3519,2
36081157101,36,081,157101,85.3,1.8262,3
36081157102,36,081,157102,80.9,1.8587,3
36081157901,36,081,157901,82.8,1.5405,3
36081157902,36,081,157902,81.2,1.9035,3
36081157903,36,081,157903,82.5,1.4902,3
36081161700,36,081,161700,85.6,2.2421,3
36081162100,36,081,162100,85.5,2.2178,3
36085000300,36,085,000300,75.9,2.7139,3
36085000600,36,085,000600,80,1.9019,3
36085000700,36,085,000700,77.9,1.854,2
36085000800,36,085,000800,82.1,2.4014,3
36085001100,36,085,001100,75.6,1.7557,3
36085002001,36,085,002001,79.7,2.4899,3
36085002002,36,085,002002,83.2,2.1483,3
36085002100,36,085,002100,74.7,2.8549,3
36085002700,36,085,002700,61.9,1.5254,3
36085002900,36,085,002900,74.7,1.7647,3
36085003300,36,085,003300,83.6,2.8948,3
36085003600,36,085,003600,80.3,2.088,3
36085003900,36,085,003900,82.7,2.8191,3
36085004000,36,085,004000,76.8,1.5784,2
36085004700,36,085,004700,78.6,1.5267,3
36085005000,36,085,005000,79.2,1.4121,3
36085005900,36,085,005900,80.7,2.1322,3
36085006400,36,085,006400,76,1.692,3
36085006700,36,085,006700,79.5,2.1777,3
36085007000,36,085,007000,80.2,1.244,3
36085007400,36,085,007400,78.6,1.9938,3
36085007500,36,085,007500,71.5,1.147,3
36085008100,36,085,008100,72.3,1.2487,3
36085009601,36,085,009601,81.1,1.5235,3
36085009602,36,085,009602,80.1,2.0833,3
36085009700,36,085,009700,78.9,1.625,3
36085010500,36,085,010500,80.1,1.8435,3
36085011201,36,085,011201,81.8,2.3947,3
36085011202,36,085,011202,80.8,2.2344,3
36085011401,36,085,011401,75.6,1.8614,3
36085011402,36,085,011402,77.9,1.754,3
36085012100,36,085,012100,81.6,1.4264,3
36085012200,36,085,012200,80.4,1.7005,3
36085012500,36,085,012500,77.4,2.3442,3
36085012804,36,085,012804,78.6,1.8428,3
36085012805,36,085,012805,83.1,2.667,3
36085012806,36,085,012806,77.3,1.1588,3
36085013201,36,085,013201,84.5,2.1416,3
36085013203,36,085,013203,81.1,1.6975,3
36085013204,36,085,013204,81.2,1.7703,3
36085013301,36,085,013301,73.6,3.6542,3
36085013302,36,085,013302,76.6,2.7608,3
36085013400,36,085,013400,78.9,1.3192,3
36085013800,36,085,013800,84.8,2.0022,3
36085014100,36,085,014100,79.7,1.8007,3
36085014604,36,085,014604,79.6,1.5269,3
36085014605,36,085,014605,81.7,1.8134,3
36085014606,36,085,014606,80.7,1.5745,3
36085014607,36,085,014607,80.5,1.4726,3
36085014608,36,085,014608,85.1,2.8509,3
36085014700,36,085,014700,79.9,1.5362,3
36085015100,36,085,015100,82.3,1.9555,3
36085015601,36,085,015601,85.2,2.2583,3
36085015602,36,085,015602,81.1,1.2826,3
36085015603,36,085,015603,77.8,1.2007,3
36085016901,36,085,016901,84.1,3.1386,3
36085017005,36,085,017005,81.1,1.5081,3
36085017007,36,085,017007,80,1.9192,3
36085017008,36,085,017008,81.5,1.3986,3
36085017009,36,085,017009,79.3,1.3936,3
36085017010,36,085,017010,80.9,1.7237,3
36085017011,36,085,017011,83.3,2.564,3
36085017012,36,085,017012,83.3,2.0077,3
36085017300,36,085,017300,80.7,2.6629,3
36085017600,36,085,017600,80.1,0.9894,3
36085018100,36,085,018100,77.2,1.2294,3
36085018701,36,085,018701,79.9,2.296,3
36085018702,36,085,018702,78.5,0.8706,3
36085018901,36,085,018901,81.9,1.7021,3
36085018902,36,085,018902,83.4,1.6791,3
36085019700,36,085,019700,81.7,2.4901,3
36085019800,36,085,019800,81,2.1366,3
36085020100,36,085,020100,77,1.2993,3
36085020700,36,085,020700,75,1.7774,3
36085020801,36,085,020801,80.1,1.2507,3
36085020803,36,085,020803,77.1,1.0817,3
36085020804,36,085,020804,80.1,0.9576,3
36085021300,36,085,021300,75.8,1.8933,1
36085022300,36,085,022300,76.3,2.3311,3
36085022600,36,085,022600,79.8,1.6586,3
36085023100,36,085,023100,75.8,1.9563,3
36085023900,36,085,023900,74,1.9967,3
36085024401,36,085,024401,81.3,1.9882,3
36085024402,36,085,024402,82.2,2.0334,3
36085024700,36,085,024700,78.8,1.6736,3
36085024800,36,085,024800,77.6,0.8688,3
36085025100,36,085,025100,79.9,1.4801,3
36085027301,36,085,027301,81,2.8544,3
36085027302,36,085,027302,83.3,2.8165,3
36085027702,36,085,027702,82.1,1.9119,3
36085027704,36,085,027704,86.9,3.1648,3
36085027705,36,085,027705,81.6,1.4843,3
36085027706,36,085,027706,83.3,2.5674,3
36085027900,36,085,027900,78.8,1.4327,3
36085029102,36,085,029102,80.1,2.0345,3
36085029103,36,085,029103,82.5,1.7176,3
36085029104,36,085,029104,80.1,1.258,3
36085030301,36,085,030301,84,2.9582,3
36085030302,36,085,030302,79.5,1.62,3
36085031901,36,085,031901,76.8,1.5945,2
36085031902,36,085,031902,75.8,1.3153,3
36085032300,36,085,032300,78.9,3.3524,2

