id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
b2d8CP6sKQotFjzZX0Thtw,szechuan-garden-kitchen-new-york,Szechuan Garden Kitchen,FALSE,17,4,$,chinese,40.802006,-73.956726,2076 8th Ave,New York,10026,NY,US
CsncRlAhRbWDfluMeg1pzw,crepe-master-new-york-7,Crepe Master,FALSE,28,4,$$,"creperies,juicebars",40.803225,-73.951278,139 W 116st,New York,10026,NY,US
V7_IQ1ab69JilAlgrSnMXg,l-encanto-d-lola-new-york,L Encanto D Lola,FALSE,257,3.5,$$,"mexican,bars",40.80014644,-73.95118636,57 Lenox Ave,New York,10026,NY,US
rhWaFGReGsmyWAojvGWQlQ,papa-thai-cuisine-new-york-2,PaPa Thai Cuisine,FALSE,54,3.5,MISSING,thai,40.80346,-73.95647,2115 Frederick Douglass Blvd,New York,10026,NY,US
OZtXG5DUsJZrtMFWodCNnA,harlem-food-bar-new-york,Harlem Food Bar,FALSE,249,3.5,$$,"newamerican,coffee",40.80281003,-73.95631772,2100 Frederick Douglass Blvd,New York,10026,NY,US
6ivIw93SATyp6Syc-_k5Eg,atomic-wings-new-york-9,Atomic Wings,FALSE,120,2.5,$$,chicken_wings,40.802489,-73.95651,2090 Frederick Douglass Blvd,New York,10026,NY,US
DEvNXiPDVR6_LMmN3Rl9dQ,que-rico-pollo-new-york-2,Que Rico Pollo,FALSE,23,3.5,$,spanish,40.8001317,-73.9524593,46 St Nicholas Ave,New York,10026,NY,US
h0Z2RZBZbiqS-Yw22WyTaQ,maharaja-palace-new-york-2,Maharaja Palace,FALSE,165,3.5,$$,"indpak,diners,vegetarian",40.80330657,-73.95628462,2113 Frederick Douglass Blvd,New York,10026,NY,US
HKjazh_40Gei5rP5ir-F2w,zhengs-river-restaurant-new-york,Zheng's River Restaurant,FALSE,1,4,$$$$,chinese,40.802055,-73.9567618,2076 Frederick Douglass B,New York,10026,NY,US
Wezt_3dALzHmfXjHOPG4GQ,empire-new-york-3,Empire,FALSE,24,3.5,$,"chinese,importedfood",40.80286883,-73.95309545,1902 Adam Clayton Powell Jr Blvd,New York,10039,NY,US
n40-TVgvHEHDcTqLTBGJ3A,tropical-grill-restaurant-new-york,Tropical Grill Restaurant,FALSE,18,2.5,$,spanish,40.8026314,-73.9518738,164 W 116th St,New York,10026,NY,US
SX6WD9yIj3jG6HlyzdYzRQ,feng-shun-chang-kitchen-new-york,Feng Shun Chang Kitchen,FALSE,2,4,MISSING,"chicken_wings,hotdogs,szechuan",40.7974815,-73.9492035,2 W 111th St,New York,10026,NY,US
RztL8s8NIDL-TD770kRyAg,keur-coumba-restaurant-manhattan,Keur Coumba Restaurant,FALSE,20,3,$$,senegalese,40.8074799,-73.9626312,125 W 116th St,Manhattan,10026,NY,US
MZB0FYvYCc7Zql9d-dBbMQ,central-park-deli-new-york,Central Park Deli,FALSE,2,4.5,MISSING,"delis,wraps",40.79748,-73.94992,9 W 110th St,New York,10026,NY,US
PE2Ny-4ajVpNnKH-hV5BPQ,chef-whites-five-star-grill-new-york,Chef White's Five Star Grill,FALSE,4,4,$,foodstands,40.80408,-73.955615,,New York,10026,NY,US
Q0DuWWI3ewpL7ybGHlt-uA,jumbo-hamburgers-new-york,Jumbo Hamburgers,FALSE,15,3,$,burgers,40.80215,-73.95074,112 W 116th St,New York,10026,NY,US
siWkEWRj6ipcMMY5EGWPrQ,number-1-chinese-restaurant-new-york,Number 1 Chinese Restaurant,FALSE,6,3.5,$,chinese,40.80127,-73.94974,83 W 115th St,New York,10026,NY,US
fTM0bi27wIUFX27zfmvbyQ,wonder-fried-chicken-and-pizza-manhattan,Wonder Fried Chicken & Pizza,FALSE,7,3,$,"hotdogs,pizza",40.799112,-73.952132,21 Lenox Ave,Manhattan,10026,NY,US
uk5BfVmlgcdHdGy0P5yHNw,anf-gourmet-deli-and-grocery-manhattan,ANF Gourmet Deli and Grocery,FALSE,3,3.5,MISSING,"grocery,delis",40.7988,-73.952825,111 W 110th St,Manhattan,10026,NY,US
CY6uMAtJda-WcUcXv6uDwQ,subway-restaurants-new-york-18,Subway Restaurants,FALSE,9,4,$,sandwiches,40.79890252,-73.95261034,111 Central Park North,New York,10026,NY,US
DVXWttBlgPlOLO86vK5cSw,adriana-grill-and-restaurant-manhattan,Adriana Grill and Restaurant,FALSE,2,2.5,MISSING,caribbean,40.80023935,-73.95262241,46 St Nicholas Ave,Manhattan,10026,NY,US
nENPcLhvqZ3-cyeedudvZA,obama-chicken-and-pizza-new-york,Obama Chicken & Pizza,FALSE,1,3,$,"chicken_wings,pizza",40.8027191,-73.9523163,110 St Nicholas Ave,New York,10026,NY,US
mL43TXtc0WlFCfhlN0ziHQ,shun-cheong-chinese-kitchen-new-york,Shun Cheong Chinese Kitchen,FALSE,3,2.5,$,chinese,40.79753,-73.94915,2 W 111th St,New York,10026,NY,US
adblb2fUbkGzCaQtz4LFqg,atomic-wings-harlem-new-york,Atomic Wings Harlem,FALSE,2,1,$$,chicken_wings,40.80253461,-73.95657036,2113 Frederick Douglass Blvd,New York,10026,NY,US
