id,alias,name,is_closed,review_count,rating,price,categories,latitude,longitude,address,city,zipcode,state,country
ub_Pjud7xSOU6aLnYiRljA,south-brooklyn-pizza-brooklyn-2,South Brooklyn Pizza,False,132,3.0,$,pizza,40.6822,-73.97954,63 4th Ave,Brooklyn,11217,NY,US
1AVWDNVlQGD4oo41jHyPUw,hiroto-japanese-restaurant-brooklyn,Hiroto Japanese Restaurant,False,52,3.0,$,japanese|sushi,40.680418200000005,-73.97750440000002,75 5th Ave,Brooklyn,11217,NY,US
w-HSX2_GrWC6qEGliMBRAQ,brothers-kitchen-brooklyn-4,brother's kitchen,False,1,2.0,MISSING,halal,40.69052,-73.98532,446 Fulton St,Brooklyn,11201,NY,US
PGbKlytumI2WaIefhtCALw,mcdonalds-brooklyn-45,McDonald's,False,27,1.5,$,hotdogs|burgers|coffee,40.688963,-73.98066999999999,395 Flatbush Ave,Brooklyn,11201,NY,US
H85-WURe0tUKU_u6eRfTCw,angelica-pizza-brooklyn-2,Angelica Pizza,False,8,2.5,$,pizza,40.68788,-73.98157990000001,332 Livingston St,Brooklyn,11217,NY,US
GXERtZ2VEBzYvCg_sL-MkQ,chuck-e-cheese-brooklyn-2,Chuck E. Cheese,False,77,2.5,$$,pizza|arcades|kids_activities,40.68452665,-73.97721637,139 Flatbush Ave,Brooklyn,11217,NY,US
GhOloGuZJ88vLXrdwUAKEg,state-street-gourmet-deli-brooklyn,State Street Gourmet Deli,False,7,2.5,$,delis,40.68579102,-73.98015594,25 3rd Ave,Brooklyn,11217,NY,US
cDW_seKnqVl_c3NUqCUFXA,tex-mexican-and-chinese-food-house-brooklyn,Tex-Mexican & Chinese Food House,False,5,3.0,$,chinese|tex-mex,40.689616,-73.97834,108 Dekalb Ave,Brooklyn,11201,NY,US
KGlcuvh3XZD2bg09BtLdug,blue-cafe-brooklyn,Blue Cafe,False,1,1.0,$,cafes,40.689213,-73.986275,50 Hoyt St,Brooklyn,11201,NY,US
49I4Aby0wnp_lnQvQNkDbw,downtown-deli-grocery-new-york,Downtown Deli Grocery,False,1,3.0,$,delis|convenience,40.689396,-73.986145,42 Hoyt St,New York,11201,NY,US
_fxwI1dUGgJvQhGAAlCFzw,luv-n-oven-pizza-brooklyn,Luv-N-Oven Pizza,False,48,2.5,$,pizza,40.68969,-73.97758,120 Dekalb Ave,Brooklyn,11217,NY,US
h_Gr0qg2B29XCw3xVM2mpQ,burger-king-brooklyn-35,Burger King,False,12,1.5,$,hotdogs|burgers,40.68917618,-73.98180352,522 Fulton St,Brooklyn,11201,NY,US
u6vLQlNP89ZzOpXnLWSPzg,cesars-empanadas-brooklyn-3,Cesar's Empanadas,False,4,3.5,MISSING,empanadas|foodtrucks|mexican,40.68506,-73.97797,,Brooklyn,11243,NY,US
LYCJbxJUwhuMiNuwU9nbgw,4th-ave-deli-grocery-corporation-brooklyn,4th Ave Deli Grocery Corporation,False,1,5.0,MISSING,delis,40.68268,-73.97984,70 4th Ave,Brooklyn,11217,NY,US
wzBq78Z25S_20BD7-RXpsA,mcdonalds-brooklyn-26,McDonald's,False,33,1.5,$,burgers|hotdogs|coffee,40.690838,-73.98620600000001,420 Fulton St,Brooklyn,11201,NY,US
B2wbiYQfLkCqRx4YpSF_8Q,gourmet-garden-8-brooklyn,Gourmet Garden 8,False,27,2.0,$,chinese,40.689594,-73.97833299999999,108 Dekalb Ave,Brooklyn,11201,NY,US
XNLTPOK2RsEtIyMYazcLTQ,papa-johns-pizza-brooklyn-6,Papa John's Pizza,False,25,2.0,$,pizza,40.68035126,-73.98150635,138 4th Ave,Brooklyn,11217,NY,US
uWrY4xDPZl8lm8Dw0EC_Ig,subway-brooklyn-51,Subway,False,4,3.0,$,sandwiches|hotdogs,40.684349100000006,-73.9789429,572 Atlantic Ave,Brooklyn,11217,NY,US
yRBL9IInyoDSifYaQummwg,burger-king-brooklyn-17,Burger King,False,2,1.0,$,hotdogs,40.6895,-73.98278,510 Fulton St,Brooklyn,11201,NY,US
urUXsnEZB25IfiXef3a6Gw,gourmet-deli-and-beverages-brooklyn,Gourmet Deli and Beverages,False,1,4.0,MISSING,delis|breakfast_brunch|burgers,40.682685,-73.979843,70 4th Ave,Brooklyn,11217,NY,US
Xhzs0s6VhG3yig4gk-CbMw,papa-johns-pizza-brooklyn-13,Papa John's Pizza,False,4,2.0,$,pizza,40.6884175,-73.98301359999999,292 Livingston,Brooklyn,11201,NY,US
YV98lRoSGk-UrxUoh6VteA,bella-pizzeria-restaurant-brooklyn,Bella Pizzeria Restaurant,False,9,2.5,$,pizza,40.68952,-73.98594,40 Hoyt St,Brooklyn,11201,NY,US
D9CyZIzfYa5uhNCpzKbuDw,angelica-pizzeria-and-restaurant-brooklyn,Angelica Pizzeria & Restaurant,False,14,2.0,$,pizza,40.68784,-73.9816,30 Nevins St,Brooklyn,11217,NY,US
oXVZ9OqrC55fp-3hDBvRCQ,mcdonalds-brooklyn-12,McDonald's,False,40,1.5,$,hotdogs|burgers|coffee,40.68479979999999,-73.977122,139 Flatbush Ave,Brooklyn,11217,NY,US
xz23sRQLpBpxa1LrV0sITg,houlihans-brooklyn,Houlihan's,False,4,2.0,$$,newamerican,40.6845,-73.97756,139 Flatbush Ave,Brooklyn,11217,NY,US
B0OpeRWGNhHfMtlf7xf8sQ,fulton-deli-and-convenience-inc-brooklyn,Fulton Deli & Convenience Inc.,False,1,3.0,MISSING,hotdogs|sandwiches,40.687610600000006,-73.97712709999999,707 Fulton St,Brooklyn,11217,NY,US
o4yRJJmPlUMuXEyndr2eNQ,bella-pizza-brooklyn-2,Bella Pizza,False,7,2.0,MISSING,burgers|pizza|sandwiches,40.6894989,-73.98597717,208 Livingston St,Brooklyn,11201,NY,US
1zzp0vw6xuR-P7bDki_kmg,baris-of-brooklyn-pizzeria-brooklyn,Bari's of Brooklyn Pizzeria,False,2,2.0,MISSING,pizza,40.68891,-73.98334,25 Bond St,Brooklyn,11201,NY,US
Nguf11Z4m2bhf1T4C4c6LQ,new-king-food-kitchen-brooklyn,New King Food Kitchen,False,9,2.0,$,chinese,40.68002,-73.97785999999999,85 5th Ave,Brooklyn,11217,NY,US
Yk2jsRD1ZLKVoxT4JXmlRA,halal-truck-brooklyn,Halal Truck,False,1,1.0,$,foodstands|halal,40.68394,-73.978808,22 4th Ave 4th,Brooklyn,11217,NY,US
FCnhNXMkD2_2haLTkXU5_Q,erwdh-corporation-brooklyn,Erwdh Corporation,False,1,2.0,MISSING,restaurants,40.68442,-73.97881,574 Atlantic Ave,Brooklyn,11217,NY,US
k8iVVuYic-fCgmzzfDkGNA,moloko-bedford-stuyvesant-4,Moloko,False,159,4.5,$$,cocktailbars|newamerican|beer_and_wine,40.69496901,-73.954842,705 Myrtle Ave,Bedford-Stuyvesant,11205,NY,US
GxMhN2PEttvw7CRGIzB6Gg,barons-brooklyn,Baron's,False,269,4.5,$$,newamerican|bars|seafood,40.6908116,-73.95391500000001,564 Dekalb Ave,Brooklyn,11205,NY,US
1m1iOc8EplJ4tiCez7hf2Q,750-myrtle-diner-bedford-stuyvesant-2,750 Myrtle Diner,False,108,4.5,$$,modern_european|tapas|japanese,40.69486,-73.95278,750 Myrtle Ave,Bedford-Stuyvesant,11205,NY,US
q2bIyvU8CQwiB6xe_iVs0g,fan-fried-rice-bar-brooklyn-2,Fan Fried Rice Bar,False,63,4.5,$,taiwanese,40.69099,-73.95586999999999,525 Dekalb Ave,Brooklyn,11205,NY,US
9DPI1WLAOfpiMXxHeQ0swg,tailfeather-new-york,Tailfeather,False,16,5.0,MISSING,wine_bars|desserts|tapasmallplates,40.69415,-73.96089,581 Myrtle Ave,New York,11205,NY,US
OzgvdC0oJPh1FQTLJF2yXw,fancy-nancy-bedford-stuyvesant,Fancy Nancy,False,156,4.0,$$,cocktailbars|newamerican|wine_bars,40.68952093,-73.95529162,1038 Bedford Ave,Bedford-Stuyvesant,11205,NY,US
n96F0TszY5WIyCjVIbY6TA,rustik-tavern-brooklyn,Rustik Tavern,False,429,4.0,$$,tradamerican|venues|cocktailbars,40.690801,-73.958279,471 Dekalb Ave,Brooklyn,11205,NY,US
D9uG__LwKnsRT5jA6L1Wtg,brain-food-the-smart-kitchen-brooklyn,Brain Food The Smart Kitchen,False,49,4.0,MISSING,salad|vegan|juicebars,40.69107,-73.95528,967 Bedford Ave,Brooklyn,11205,NY,US
fJXCMGOhaS6rKGjoGldSSQ,taqueria-tepango-brooklyn,Taqueria Tepango,False,213,4.0,$,mexican,40.6937857,-73.96163309999999,568 Myrtle Ave,Brooklyn,11205,NY,US
